body_temperature,breed_type,milk_production,respiratory_rate,walking_capacity,sleeping_duration,body_condition_score,heart_rate,eating_duration,lying_down_duration,ruminating,rumen_fill,faecal_consistency,health_status,activity_ratio,eating_efficiency,vital_sign_index
40.16380238774949,Cross Breed,6.363605162471255,17.2195735184683,5763.845349435441,7.234623905424172,2,46.83507183384895,2.8025941724765797,14.657643213840144,3.214222051074326,2,Fresh blood in faeces,unhealthy,263.2823,0.8719,-0.9307
39.629179807493095,Cross Breed,5.64844390709613,24.158870607105722,6715.812799336254,6.511286673178015,4,44.059764533281324,1.9659559807508182,13.5156902889987,3.0678562453158973,4,Fresh blood in faeces,unhealthy,335.3383,0.6408,-1.049
39.79324027818988,Normal Breed,12.831571203309903,26.59164978961421,6146.492036496866,6.910469194713342,4,46.92276565661803,2.507576832191493,14.7200806204525,4.670535929458771,2,ideal,unhealthy,284.1579,0.5369,-0.3553
39.47330152495065,Normal Breed,24.164811258092772,43.8263001278993,9897.668405457318,5.036733538015498,3,61.47372513077604,2.812027757324432,14.460754494282865,6.809428247643932,4,Black faece,healthy,507.6381,0.413,2.5033
38.3,Normal Breed,24.3,42.0,12197.0,3.5,3,77.0,4.0,11.9,5.9,3,ideal,healthy,,,
38.294785313326194,Normal Breed,23.426489094420983,31.45851559630391,11815.323005698136,2.727494624800842,3,47.11096575027562,3.6096688061187483,12.933001548615838,6.389275973415501,3,Black faeces,healthy,754.4667,0.565,-1.3483
38.85026250530536,Cross Breed,14.885945988795397,40.85189711139784,12474.858851531033,2.9745379871739153,2,71.74911832250403,3.375554393158351,12.466833969065684,5.511192501591041,3,Black faece,healthy,807.8854,0.6125,2.6104
40.69153564163204,Cross Breed,6.680442846105128,16.626769750023332,6492.79837595319,6.503495253655628,4,43.009236842674014,2.704689251160217,14.994266507441244,5.159657399607913,5,extremely firm,unhealthy,302.0221,0.5242,-0.8449
37.93000659514683,Normal Breed,18.61738788569959,27.781460104707914,12158.240694885679,3.56173028555493,1,42.71357950254495,3.296253777560463,12.90775240659371,5.940419619929921,1,Black faece,healthy,738.2285,0.5549,-2.5205
39.825182395681274,Cross Breed,5.730903871564886,18.557935929486455,5844.703062284169,6.68222180560669,5,38.06164774258512,2.778049752824228,15.875019960007794,4.2847255280832535,5,Fresh blood in faeces,unhealthy,259.1054,0.6484,-2.0129
39.40233412805322,Cross Breed,1.512513489645428,21.577940075310085,5255.924804591367,6.704151006118797,1,44.176502940462505,1.7155828313010653,16.62031006641723,2.993544631714672,1,extremely firm,unhealthy,225.3396,0.5731,-1.5222
37.64699332621166,Cross Breed,11.709490188888685,34.587404187508994,11570.90233211407,3.841102470251036,3,51.60468065497074,3.16311147164988,15.087612933191956,6.396941966371066,3,Black faece,unhealthy,611.2883,0.4945,-1.2338
40.27249491950325,Cross Breed,7.512473813147898,13.218138285921174,6187.812088076768,7.522167300332043,3,39.98947836746866,2.697495212478212,14.063897683676045,3.253909244193483,4,extremely firm,unhealthy,286.6577,0.829,-1.9067
38.1,Cross Breed,12.0,35.0,12090.0,3.0,2,83.0,3.1,13.3,5.6,3,ideal,healthy,,,
39.874717426907694,Cross Breed,5.194738494126365,24.3612705968582,7491.811111414971,6.514796182592654,4,41.172912788373615,1.8430038370152209,16.03273508149107,3.262025080463137,3,Black faeces,unhealthy,332.2675,0.565,-1.0719
39.5,Normal Breed,26.2,29.0,12055.0,3.8,4,68.0,3.6,13.5,6.0,2,Black faece,unhealthy,,,
38.001192052467104,Normal Breed,23.402991824017324,35.031070436925795,12066.790097395895,2.6646282452656695,2,56.62577122294896,3.834082349626743,13.13740359461503,5.541733598571453,3,ideal,healthy,763.6227,0.6919,-0.3331
40.66428829774523,Normal Breed,10.969500987976975,18.84243067716848,5073.347177243005,6.425307181112321,2,36.23277788499034,1.7348410661422466,15.858870587617588,3.456742829014839,2,Black faece,unhealthy,227.6659,0.5019,-1.3282
38.75045058872104,Cross Breed,7.92195356218363,34.39499348586888,13623.546044650022,3.583208310481481,3,56.64936444050253,2.927443318816809,13.241149021149889,6.270975692477852,2,Black faece,healthy,809.7513,0.4668,0.3549
37.96315673049129,Cross Breed,12.950119673881378,33.44124125539053,11524.931598537587,3.1574907881609455,1,80.8492168971081,3.276545162022184,12.155835534751672,5.856511704925979,3,ideal,healthy,752.608,0.5595,1.8922
38.18730971419082,Cross Breed,11.082578619520005,31.163299101710145,13234.299480897484,2.843199456240743,3,67.11962696914729,3.2579576484667903,12.85869609148629,5.9219852312958,2,Black faece,healthy,842.8472,0.5501,0.5156
39.42046241881023,Cross Breed,8.513479863892314,20.024853632248405,5347.022413473578,6.552234319171904,5,48.25529660599188,2.982009819723552,12.868776373904582,4.480853493886392,4,Fresh blood in faeces,unhealthy,275.3215,0.6655,-1.2515
40.282079503499084,Normal Breed,15.515839822506399,28.100889806954992,5139.604482261648,6.310355465053295,1,41.44653297704713,1.397740555511904,17.04164594918367,3.3201445852253197,2,ideal,unhealthy,220.0927,0.421,-0.2632
40.43199689942414,Cross Breed,5.975446292953362,13.581560425454295,6255.284299773258,6.191455420098684,3,48.131438409527085,2.3691244818301507,16.00281006155727,4.525666533146644,5,extremely firm,unhealthy,281.8424,0.5235,-0.8967
40.41622346292524,Normal Breed,14.694194043139257,14.295126091753705,5360.885635466323,5.938790632971998,2,40.47511868529303,1.6202330873296,15.750694154642654,3.109124873810189,2,extremely firm,unhealthy,247.1652,0.5211,-1.6068
38.20808869245361,Cross Breed,13.623132660799149,31.881218824959916,11757.52143766133,3.324053106142592,4,66.27668338358798,3.736757102676071,12.098310639425668,5.755266540898681,4,Black faeces,healthy,762.3683,0.6493,0.5239
38.82771723677153,Cross Breed,8.882132675694129,28.77567845053394,13047.822425420442,3.757665949758461,2,50.95806804657907,3.0789575227764803,12.737965535471513,6.815915300011191,3,Black faece,healthy,790.9865,0.4517,-0.6989
38.58644469015391,Normal Breed,25.59229893414525,37.844478485748965,13108.493513087076,4.108031175779231,5,68.68020845233872,3.8649088297233303,12.847232061497126,7.181718870965589,3,extremely firm,healthy,773.1224,0.5382,1.7389
37.898072133089606,Normal Breed,23.277387380218453,32.093885448612156,12222.718604630323,3.3172162880482454,2,52.69731653589993,2.845263394032327,11.142883300425845,4.8308072745368245,1,Fresh blood in faeces,healthy,845.2721,0.589,-1.1228
38.3774423232903,Normal Breed,27.36278776571232,32.662281823256066,12920.102510301216,3.7112983117406455,5,49.30421248647505,4.792586812578764,11.793287355912433,7.196345587471623,4,ideal,healthy,833.3085,0.666,-0.9259
38.598403550936645,Cross Breed,8.40213935480206,33.89262666087265,13118.439661344748,3.7564738950802794,2,72.3755549055475,3.414811337265488,13.836831853121733,6.45375313895932,2,Black faeces,healthy,745.6495,0.5291,1.7252
41.399172404653626,Cross Breed,9.322273022014533,17.47715692227136,6239.07868724616,6.502853456635967,4,42.53148732144855,2.6413764575997134,15.716273169238933,4.453529574410965,5,very liquid faeces,unhealthy,280.7977,0.5931,-0.1
38.269699505812234,Cross Breed,13.172709166022129,33.62041065993175,12747.985069209804,3.2358751928231473,3,56.59156411959277,3.3991769271008723,12.665378156124286,5.570283802445874,3,Black faece,healthy,801.6969,0.6102,-0.2091
38.18283756869666,Cross Breed,12.899337844843568,22.634791184714295,11425.226265990535,3.3753301809988585,1,79.36973440673783,2.7005739106028868,12.096687596995734,6.685463157530201,1,Fresh blood in faeces,healthy,738.4445,0.4039,0.8833
39.246651618919664,Normal Breed,23.92663304723584,30.893450730157234,11815.483835468842,3.8943983467557852,3,72.31274847348226,3.7420932697338114,14.61272987543213,5.422919233036661,2,Black faeces,unhealthy,638.4288,0.6901,2.0673
39.6,Normal Breed,16.8,26.0,6595.0,6.7,4,48.0,2.8,14.5,4.4,3,extremely firm,unhealthy,,,
39.835845911711836,Normal Breed,14.358752054020975,29.381085552695424,5131.320192485188,6.286269179271184,2,28.738483937216714,1.24831013083903,16.543043266442528,2.9013114204012247,1,extremely firm,unhealthy,224.7689,0.4303,-1.8522
40.07376211455496,Cross Breed,10.030361162131296,22.305709151542874,9206.756914352882,4.135183949994436,1,63.11244504724114,3.5609444245249158,12.374423733424658,5.740918861796894,1,Black faeces,unhealthy,557.6606,0.6203,1.1156
38.2,Cross Breed,14.7,39.0,12003.0,3.5,2,55.0,3.2,13.6,6.8,4,ideal,healthy,,,
39.89842901600904,Normal Breed,14.634135775657102,19.0813761466191,6731.067124603528,6.278310065863021,3,42.80059366839379,1.9848769890044726,14.191194523444777,3.8452563445908563,2,Fresh blood in faeces,unhealthy,328.8339,0.5162,-1.4134
39.896139293395265,Normal Breed,20.81627001381443,27.432510049339534,6783.789711164515,6.170731735787699,5,42.912587822747845,2.926333035449849,14.85540953107839,4.799239325522248,3,Fresh blood in faeces,unhealthy,322.636,0.6097,-0.5694
39.31684747441634,Normal Breed,19.06903092405855,28.455057788682808,7102.773055818702,5.83014247493629,3,36.32591046956068,1.7168575575966947,17.01203266304738,3.437656238647013,2,extremely firm,unhealthy,310.9499,0.4994,-1.7051
38.72318529949865,Cross Breed,11.61353382507355,44.49204607476694,13021.470960004963,3.01814243002047,4,90.48232705614413,3.559170102514433,13.442282075013756,6.373681547652576,4,very liquid faeces,healthy,791.0775,0.5584,4.7206
38.3,Cross Breed,9.7,44.0,11203.0,3.9,1,62.0,2.7,12.8,5.0,1,ideal,healthy,,,
39.8,Normal Breed,15.9,16.0,6296.0,6.8,2,42.0,1.7,15.5,3.4,3,Fresh blood in faeces,unhealthy,,,
37.95898051262196,Cross Breed,8.281271071765936,38.3887264646748,12523.268652350347,3.439282097937435,3,55.108393694634245,2.964617163203597,12.030353845960708,5.57959489209725,2,ideal,healthy,809.5387,0.5313,-0.1913
39.835314321032165,Normal Breed,17.731702291587062,24.065066005147525,6207.917093914261,6.474496963545122,1,40.45441155404528,2.28674156482876,17.047650505286608,3.7599066467323476,4,very liquid faeces,unhealthy,263.918,0.6082,-1.2127
38.213367569502395,Normal Breed,25.075983474797034,33.84792848579957,12057.892407193243,2.98796899096319,3,54.00287042864148,3.243005301235596,12.808750119598006,5.529368083111888,3,Black faece,healthy,763.3163,0.5865,-0.5016
35.201931616546844,Normal Breed,23.852126330249543,28.48268358759861,11326.218090162032,4.080073053238998,1,63.69697827069751,3.16815904631699,12.730939765031842,5.619830524235009,2,ideal,healthy,673.738,0.5637,-3.0801
38.2,Cross Breed,14.7,39.0,12003.0,3.5,2,55.0,3.2,13.6,6.8,4,ideal,healthy,,,
40.03974005773056,Normal Breed,13.240146296495174,18.00391489674415,5543.860109518528,7.482036011338974,5,51.809467965142204,2.9627570968094985,15.579399403717261,4.733805565589418,5,very liquid faeces,unhealthy,240.3953,0.6259,-0.4789
38.703287209713245,Cross Breed,12.079686847258156,33.97253316772346,11836.306535764119,2.9363764207787746,4,55.618584012685766,2.913769187130244,13.17894116056558,4.873982149111845,3,ideal,healthy,734.4755,0.5978,0.1624
38.839275621476,Normal Breed,23.486310963077038,46.34941254548131,11787.130050243812,3.83531260094002,1,84.87841932844476,1.8849683400792199,14.640670982674015,3.8077652603162027,1,Black faece,healthy,637.9704,0.495,4.4621
38.526460775907445,Cross Breed,16.30709704638624,41.457467164712504,12783.932378730491,3.2098453294834144,3,70.83605964525178,3.167716454307483,12.55598112500584,5.899785905687236,4,ideal,healthy,810.8634,0.5369,2.2558
38.088662345904424,Cross Breed,15.58849076116447,25.051367310544457,13158.661734803676,3.483231779346505,1,70.51832176020766,2.8155493698440197,11.577230178983214,6.820845883380674,1,Black faece,healthy,873.7223,0.4128,0.1456
40.2,Cross Breed,7.2,20.0,6652.0,6.5,4,41.0,2.0,15.5,3.6,4,Black faeces,unhealthy,,,
39.059838464072,Normal Breed,22.414535677630223,46.036951368192476,13375.586061077587,3.3931972481631956,1,63.64374336047216,2.401420338616612,11.824307246500364,5.273113925365024,1,very liquid faeces,healthy,878.9605,0.4554,2.5279
40.08972198722871,Cross Breed,10.588135567878911,19.942743528184625,5175.413450199602,7.341479443085693,4,40.743234517300664,3.1642384138440685,14.458174277006377,4.814467244946457,4,extremely firm,unhealthy,237.4081,0.6572,-1.3417
38.88281058077739,Normal Breed,22.07180939492101,39.46120147314568,12510.160686966634,4.321595921450845,1,61.68706804016718,3.9052453550502464,11.973641338444631,5.671788115931567,4,Black faeces,healthy,767.7188,0.6885,1.4976
39.5,Normal Breed,13.5,15.0,6872.0,6.0,5,38.0,2.7,15.3,4.7,3,very liquid faeces,unhealthy,,,
38.06386397495331,Cross Breed,12.92197078690776,28.23265099710939,14325.887462530718,4.380226540751496,1,67.66753661950926,3.0508083517927873,12.613165010707133,6.3643864533681125,2,Black faece,healthy,843.027,0.4794,0.1539
39.90973204718475,Normal Breed,18.3699776326805,23.670562195975045,6748.114364028617,6.656438300923688,5,52.37113945114256,3.0676239581789195,14.195236846671618,4.0053461099101275,2,Black faeces,unhealthy,323.6246,0.7659,0.0139
38.456520226133115,Cross Breed,10.571463004886876,37.126950312213154,12299.090975690277,3.4134312974536978,3,50.13961986000554,3.202502853564991,11.915946797197112,5.232570390050601,2,ideal,healthy,802.3216,0.612,-0.3168
38.1,Normal Breed,25.6,33.0,13257.0,3.8,5,52.0,4.6,12.8,7.0,4,ideal,healthy,,,
40.12600747263668,Cross Breed,8.470759941484921,13.5208855155338,5353.2467632269,6.369772449730256,1,32.96455683332238,2.357772553491593,15.695976026983312,4.028676881927877,1,Black faece,unhealthy,242.6044,0.5852,-2.7254
39.770632935672474,Normal Breed,13.60338963464294,19.45191579009856,6130.49901933853,6.393844215176566,5,46.75354769583707,2.1649615112284004,16.036037521141917,3.9118912192862707,3,Fresh blood in faeces,unhealthy,273.3184,0.5534,-1.1088
38.02968133175974,Cross Breed,14.200250645354357,34.18967136720833,11138.610610059657,3.5634522478150217,4,77.94202526626574,3.8027571649725775,12.141141046290533,5.889452240930323,1,Black faece,healthy,709.2581,0.6457,1.7429
39.67041484298579,Normal Breed,13.333756785376664,26.0732120186762,5634.625081228529,6.052623018693676,4,40.71710947519604,2.044573034654066,14.826272161816352,4.470239712701759,2,Black faeces,unhealthy,269.8718,0.4574,-1.1506
40.405676952083155,Cross Breed,10.720333569512402,13.613680083650184,6670.468250064055,5.790142884350209,3,51.258431313511984,2.5969248449864972,14.517876980253082,4.486748618579014,5,Black faece,unhealthy,328.4647,0.5788,-0.6071
37.68780339560313,Normal Breed,28.22029836277032,33.57605359555546,11599.20746382155,3.2595375295190383,5,59.27022469632454,3.4961087828417776,11.756664373854745,6.586112464986946,3,ideal,healthy,772.4462,0.5308,-0.5276
38.72920829879688,Cross Breed,13.374009689184955,28.27868103582648,12026.761675386048,3.449275073166255,2,75.4307519980048,3.0750556298352945,11.994796524538058,5.915278848845883,3,Fresh blood in faeces,healthy,778.73,0.5198,1.6002
39.64997738305752,Cross Breed,4.964370453835247,13.092967558261428,5407.59202886729,6.578334902433325,2,37.07798273557573,2.058741371038633,15.136984875431551,3.158501321806372,1,Fresh blood in faeces,unhealthy,249.022,0.6518,-2.8329
38.360029757120635,Cross Breed,8.410846984569572,43.46312404800855,10387.814242997229,3.627523130879385,1,57.919547714490896,2.4698119208141707,13.956289967610406,4.6323581020597,1,Black faece,healthy,590.76,0.5332,0.9983
37.65895925257091,Cross Breed,19.504721543839796,45.44307489608812,12590.2194374336,3.5448779493132663,2,57.210484026654704,3.305232768304043,14.141499186543388,7.3641909975807724,4,Fresh blood in faeces,healthy,711.8597,0.4488,0.4243
39.7,Normal Breed,13.5,22.0,5532.0,6.5,3,43.0,2.6,14.9,3.6,3,Black faeces,unhealthy,,,
38.0,Cross Breed,14.6,38.0,12763.0,3.4,5,54.0,3.7,12.7,5.8,4,ideal,healthy,,,
38.67863092493498,Cross Breed,13.254730539429275,39.54003371285863,12873.948346239453,3.166935239281205,1,91.9729828890693,3.0018811686831994,13.205100351662297,5.604570800857268,4,Fresh blood in faeces,healthy,786.3377,0.5356,4.3299
38.3,Normal Breed,25.6,32.0,11948.0,3.6,3,56.0,3.1,13.0,6.1,4,ideal,healthy,,,
38.30841321657471,Normal Breed,22.951778947357738,50.42503725873491,12587.67521877856,4.042341766192844,1,60.11619776360427,2.8541908025846827,11.976373815351318,5.1386606066526745,2,Fresh blood in faeces,healthy,785.8105,0.5554,1.8625
38.4,Normal Breed,21.2,46.0,12753.0,4.1,1,82.0,1.9,13.8,4.2,1,ideal,healthy,,,
40.325089968909985,Cross Breed,6.755990024475305,19.46648107965037,6629.058809468395,6.001418626228629,4,46.65491127554989,2.2763885659683107,14.660669803654267,4.680977385964268,4,Black faeces,unhealthy,320.832,0.4863,-0.5628
40.30286072640866,Cross Breed,9.302840332344543,20.103267900706904,6570.710722090362,6.189739970023906,3,31.240419882944213,1.8683083566982144,14.127363342606932,3.6010275721629985,5,very liquid faeces,unhealthy,323.4079,0.5188,-2.0628
39.8,Cross Breed,6.1,16.0,6271.0,6.9,4,38.0,2.8,14.3,3.1,4,Black faeces,unhealthy,,,
37.813286265017,Cross Breed,15.10310203204251,44.87184998423922,13316.940157046376,3.8984743067305176,3,48.948507575398054,3.223123438191657,12.570286684317981,6.486007114954853,5,Black faeces,healthy,808.6182,0.4969,-0.3047
39.79681456869092,Cross Breed,5.222866927192505,24.499845003888943,5146.406491939197,6.611456892086961,3,45.95894245295227,1.5462437939468965,16.246943353358397,4.928017871883677,1,ideal,unhealthy,225.1429,0.3138,-0.6573
38.052416003372336,Cross Breed,10.68103051331886,46.21139863653721,10512.402869255895,4.146517776153075,2,62.347649580934984,2.6131506695759534,11.963048899870927,5.1739797077199965,1,ideal,healthy,652.5565,0.5051,1.4083
38.00067826064318,Cross Breed,6.905318824023156,23.40574423490888,11402.493747818748,3.4308918226076095,3,64.82893441976563,3.3918066909635955,13.214377684704598,5.866204742283648,3,Fresh blood in faeces,healthy,685.0291,0.5782,-0.6759
39.657655961148016,Cross Breed,3.162745301679578,21.293233155318568,6011.658079380732,7.355355676527872,3,45.4898747664406,2.6881331639617034,16.03653662469195,5.1133613907532585,3,Fresh blood in faeces,unhealthy,256.9975,0.5257,-1.164
38.2,Cross Breed,12.2,37.0,12033.0,3.2,5,77.0,3.7,13.1,5.2,3,ideal,healthy,,,
39.59929180256331,Cross Breed,6.207959695536421,20.16750797627311,4763.012029327957,7.368152790430088,5,41.825589284453905,2.7244183601254486,13.15988048415112,4.36617203034586,5,ideal,unhealthy,232.0248,0.624,-1.7014
40.0,Cross Breed,5.5,19.0,5462.0,6.7,2,44.0,2.3,15.0,4.2,1,Fresh blood in faeces,unhealthy,,,
39.793923395050676,Normal Breed,16.754489590497386,25.973893565449682,6675.638213493281,6.972151001369929,2,50.92592610764632,2.098275251527795,14.002489445723716,3.6159188620397757,2,very liquid faeces,unhealthy,318.2719,0.5803,-0.0161
39.8,Normal Breed,17.7,23.0,6132.0,6.4,3,47.0,2.1,15.5,3.9,3,Black faeces,unhealthy,,,
37.720900236946434,Cross Breed,15.8059658183619,43.61728487550029,12510.285590150328,3.9251429226524444,2,51.85854317265601,3.400937982161089,13.331500732996751,6.7517734397236815,5,ideal,healthy,724.9547,0.5037,-0.2315
38.4,Cross Breed,11.1,29.0,12973.0,3.5,1,59.0,2.5,13.6,4.9,2,ideal,healthy,,,
